project_id,time_step,agent_id,state,demand_units,delivered_units,inventory_end_units,effective_capacity_units,lead_time_steps,data_origin,programme_version,package_version,generator_version,random_seed,not_for_empirical_validation,record_hash
PRJ-WTR,7,PRJ-WTR-SUP-01,NORMAL,5.278739,5.278739,22.009929,8.0,2,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,032d36a23dfaa193733bcebc39c5c3aed455c1d2cf0605fd5ab7746c950a994c
PRJ-WTR,7,PRJ-WTR-SUP-02,NORMAL,5.407678,5.407678,32.533709,10.0,3,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,394d29ffc86666d3af46b8ae6217c00828483510de4957f7ddaf9073139d59e4
PRJ-WTR,7,PRJ-WTR-SUP-03,DISRUPTED,7.197879,5.4,34.785669,5.4,6,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,f1079211190d2279f856697264d15e0e41f319876ad829bafcbb5b945362d1e9
PRJ-WTR,7,PRJ-WTR-SUP-04,NORMAL,4.046947,4.046947,23.644271,8.0,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,e8bae862aa1b012f7cb58c92d8da401e12553a026b7a37db3281a1d696bc1e84
PRJ-WTR,7,PRJ-WTR-SUP-05,NORMAL,4.125374,4.125374,38.114784,10.0,2,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,ce6a47a992a206802b0baa62e8659e5265ba5308778403f9ca23da548578a647
PRJ-WTR,7,PRJ-WTR-SUP-06,NORMAL,4.687946,4.687946,48.171244,12.0,3,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,f8eb002efd95df25322430e7c25352e1c686730ad14b7fac66ee1baf6c6c965c
PRJ-WTR,7,PRJ-WTR-SUP-07,NORMAL,5.446429,5.446429,29.622059,8.0,4,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,c235972b004ed065ebed939f6f778ae8bf57f29f5b0f133a471cd6b0ede956d9
PRJ-WTR,7,PRJ-WTR-SUP-08,NORMAL,5.147308,5.147308,34.453421,10.0,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,9f40937607462ca418c50df990b23868f67fe5f4704bbe28d9f1f88617135235
PRJ-WTR,8,PRJ-WTR-SUP-01,NORMAL,4.813869,4.813869,23.196059,8.0,2,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,197ae7eb1ef9d9cff1c172e4a1605eb153905bae6e7915e318c4fe74a4d67fe3
PRJ-WTR,8,PRJ-WTR-SUP-02,DISRUPTED,7.478479,4.5,35.533709,4.5,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,5822cd92911c587e3b3619a49038b6cc793f6aad8cd69fdab77addc05ae9e7b6
PRJ-WTR,8,PRJ-WTR-SUP-03,DISRUPTED,3.644333,3.644333,40.141336,5.4,6,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,67e7310d62573e79c9b68d4da49d8db5c4e5e9586ae3ef050050e785da8cc3db
PRJ-WTR,8,PRJ-WTR-SUP-04,NORMAL,3.437398,3.437398,26.206873,8.0,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,7720485256a3fbad720da05ce46629fc62aaca1f58095fab7b1ed8c1415a2aa4
PRJ-WTR,8,PRJ-WTR-SUP-05,NORMAL,4.651325,4.651325,40.963459,10.0,2,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,6942e35a4bac964267af2b49d0be23e33c64f7f200dbebea91f47cdaf112b4ea
PRJ-WTR,8,PRJ-WTR-SUP-06,NORMAL,5.206374,5.206374,51.96487,12.0,3,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,a86e600cf919e245d215fc183b06c537c1ece339e1bb546deaced204e2118c98
PRJ-WTR,8,PRJ-WTR-SUP-07,NORMAL,6.268764,6.268764,29.353294,8.0,4,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,ec45e873abbf75a98365ac2825e1849659e61d4580e8aef85dabfdb44dd46838
PRJ-WTR,8,PRJ-WTR-SUP-08,DISRUPTED,4.653426,4.5,37.453421,4.5,7,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,edb9c7b9b2870c442f0687ee18ef1e6a52a68dafc02e6d67609febe25f25d66f
PRJ-WTR,9,PRJ-WTR-SUP-01,DISRUPTED,6.791851,3.6,25.596059,3.6,4,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,002d4f3361f9c7c1bf7609cfc0fc7d98c2f9ece9c5b357e1c93412252d6adde9
PRJ-WTR,9,PRJ-WTR-SUP-02,NORMAL,5.948374,5.948374,37.085334,10.0,3,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,4a87d5dea9515b66d9b37b1ae9aa123e0749d658cc1b17d9767adad5e4ec68b6
PRJ-WTR,9,PRJ-WTR-SUP-03,DISRUPTED,4.833691,4.833691,44.307645,5.4,6,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,b5c0e7350f783d3f2ba1d7c0bbd9a2bb44457d11e4e0bc62d7a446617f097019
PRJ-WTR,9,PRJ-WTR-SUP-04,DISRUPTED,6.155217,3.6,28.606873,3.6,7,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,cc4325a6ef31d9d1442abd3a5973f917f9dd7548d90f955114f39f37c657391c
PRJ-WTR,9,PRJ-WTR-SUP-05,NORMAL,4.55125,4.55125,43.912209,10.0,2,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,b40a732b58c2e87ab09f60234b0424802c86b6168dad5860e68d75035a37ffac
PRJ-WTR,9,PRJ-WTR-SUP-06,NORMAL,4.035898,4.035898,56.928972,12.0,3,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,96c80884260d9369acef395feb42fcb39bde68fa8d6a0305de0a042e3c6ed019
PRJ-WTR,9,PRJ-WTR-SUP-07,DISRUPTED,4.88731,3.6,31.753294,3.6,6,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,93d3da343b24be3ce916ed3be9ad6f1c188408e3618c70b85b91bf8696564aa0
PRJ-WTR,9,PRJ-WTR-SUP-08,NORMAL,3.258054,3.258054,41.695367,10.0,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,608ba8db5d4669884a81c4c712a7e19ea1bc30dd05610ad874e9eaf07f91b0f8
PRJ-WTR,10,PRJ-WTR-SUP-01,DISRUPTED,2.109197,2.109197,29.486862,3.6,4,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,4a6e6c1b139405474c042fe5e5802672c51c4a29c50de4161f1e96b3a6d132a6
PRJ-WTR,10,PRJ-WTR-SUP-02,DISRUPTED,4.012241,4.012241,40.573093,4.5,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,82f5db36c9780e267f1f647097199686c603885d97a2c17374594fb3be7f81ef
PRJ-WTR,10,PRJ-WTR-SUP-03,NORMAL,4.753143,4.753143,48.554503,12.0,4,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,d407b5880fc617587cd16bc37a9f7555d2643e4af5b678c793b31dfc9c5dfc3c
PRJ-WTR,10,PRJ-WTR-SUP-04,NORMAL,5.946324,5.946324,28.660549,8.0,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,a42a4b636c082762d6f0e9849e995fd89c9bdc7d422c5b4f34b42c12b1744b07
PRJ-WTR,10,PRJ-WTR-SUP-05,NORMAL,6.533879,6.533879,44.87833,10.0,2,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,30ad3af0b496dc67d7375eca403cf7447bfde96ee9b53e5b9f25f3a3c65195b3
PRJ-WTR,10,PRJ-WTR-SUP-06,NORMAL,4.924166,4.924166,61.004807,12.0,3,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,b0129c95d5d236be58c9d2ffecca0a2e6266ffd2855e5ea0a16c783705da0283
PRJ-WTR,10,PRJ-WTR-SUP-07,NORMAL,3.897351,3.897351,33.855943,8.0,4,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,84f7087f2b0d9d321ed78ec98fc246498a3f3a01c1218413907c5650126aeeed
PRJ-WTR,10,PRJ-WTR-SUP-08,NORMAL,4.895365,4.895365,44.300002,10.0,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,1a264916b0b2b4799d7074aa8c8119c91a9aa6acd79c987768cdb5b6c40f8cdc
PRJ-WTR,11,PRJ-WTR-SUP-01,NORMAL,5.232775,5.232775,30.254087,8.0,2,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,243eaffdc03d825c66e26f5a9a019da2bb45df2e22b3e392723cbb0283da5908
PRJ-WTR,11,PRJ-WTR-SUP-02,NORMAL,4.670159,4.670159,43.402935,10.0,3,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,3c85fe40513a38f238382c2fafe614d7dced7d4e2883779ba73b5f990fdc523f
PRJ-WTR,11,PRJ-WTR-SUP-03,NORMAL,2.819807,2.819807,54.734695,12.0,4,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,f8a3d9031eeaa10a029982a4c6b50854d00af8b9e7b6a3c5fe9c23cde7edf855
PRJ-WTR,11,PRJ-WTR-SUP-04,NORMAL,4.405155,4.405155,30.255394,8.0,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,2b84ffe0e93008e7fc45f7fed351473575278eaf46ef4e78216ff0730ac82e64
PRJ-WTR,11,PRJ-WTR-SUP-05,NORMAL,4.906883,4.906883,47.471446,10.0,2,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,1a6b4aa07d36bdcbf5437e6d3008472274bdc411d9b57847389e43bcefd36c0e
PRJ-WTR,11,PRJ-WTR-SUP-06,NORMAL,5.074322,5.074322,64.930484,12.0,3,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,b92b075da68ac2ae92405076e8e4ac56ffc1f4f280f09f221868ab70a96713b9
PRJ-WTR,11,PRJ-WTR-SUP-07,DISRUPTED,6.991791,3.6,36.255943,3.6,6,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,fa1984bdc8d25ca189602a0e5df7c459625e02237765766b482b681cfa37f91d
PRJ-WTR,11,PRJ-WTR-SUP-08,NORMAL,6.301671,6.301671,45.49833,10.0,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,40bb8dcf03dbd209a2c1c8764ddea92b9e59ddddecc73b0d440c2b93a40f31e4
PRJ-WTR,12,PRJ-WTR-SUP-01,NORMAL,5.3551,5.3551,30.898987,8.0,2,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,e10582e94a3e21b4f21bdd81e78223a7cab56b0109a8104a24b37390ed514720
PRJ-WTR,12,PRJ-WTR-SUP-02,NORMAL,4.724966,4.724966,46.177969,10.0,3,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,662400796200dcd901ff2367fe52a27f7ef85cf3a38d71def4704f13b256bf00
PRJ-WTR,12,PRJ-WTR-SUP-03,DISRUPTED,5.02676,5.02676,58.707935,5.4,6,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,6907b874619e25be5bd1cbd2d1f8d10c536125b492da4a19ddc19f8b65a7bed6
PRJ-WTR,12,PRJ-WTR-SUP-04,DISRUPTED,4.298443,3.6,32.655394,3.6,7,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,12886a994cf7f9d077277375c4257d4e18c680a74c74a8d4e01be82ad8493930
PRJ-WTR,12,PRJ-WTR-SUP-05,NORMAL,4.609386,4.609386,50.36206,10.0,2,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,c0fb83ada6622b4f5b484b7e8e5d5a93949ae6f8e92570cd0a4334c6fb11f1ba
PRJ-WTR,12,PRJ-WTR-SUP-06,NORMAL,4.936329,4.936329,68.994156,12.0,3,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,cdf8ecc026d50839928fc1584280783925855e31cb200250854c2a93f01710fb
PRJ-WTR,12,PRJ-WTR-SUP-07,NORMAL,3.829616,3.829616,38.426328,8.0,4,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,ce0585856d462d3ef9cd71c6607fc2fae24526c0611093abb2f0e906b2b30378
PRJ-WTR,12,PRJ-WTR-SUP-08,NORMAL,5.337394,5.337394,47.660936,10.0,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,5a9245e0068da24b99a24243bcb1ba3d999880346be476ad693512cdb9453280
PRJ-RAL,1,PRJ-RAL-SUP-01,DISRUPTED,4.188864,3.6,14.4,3.6,4,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,53a6a0a359d22f7d7504ac62d665db26f55ecf8c0f00f4741c6da2907cf131e1
PRJ-RAL,1,PRJ-RAL-SUP-02,NORMAL,3.741637,3.741637,16.758363,10.0,3,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,952c7cb9ee899c2fd8f342b6ea0bf4767f832ce5e536d2c69fd6bc10c71a8242
PRJ-RAL,1,PRJ-RAL-SUP-03,NORMAL,5.113397,5.113397,17.886603,12.0,4,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,666bdf08d3ceef3a335f13a7b20b28225b14208d9dc73691fb9fe27b29f8e647
PRJ-RAL,1,PRJ-RAL-SUP-04,NORMAL,3.076655,3.076655,17.923345,8.0,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,90100edd8eefb066291577a2074dd747fbf5625542e13996324f10a479ab66cd
PRJ-RAL,1,PRJ-RAL-SUP-05,NORMAL,4.579637,4.579637,18.920363,10.0,2,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,63ee316334481881c134c519d8079a1d3288c8c33deffc25d980b57257a4c921
PRJ-RAL,1,PRJ-RAL-SUP-06,NORMAL,5.088539,5.088539,20.911461,12.0,3,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,7f34e82d0bfb1b31df6fe2ef29b10e39566bb18b487b86d1eb81a22d3659446e
PRJ-RAL,1,PRJ-RAL-SUP-07,NORMAL,4.680712,4.680712,19.319288,8.0,4,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,209dd5b45ee03265cd113146ed01e648813ba44529e9375b094ccaea5ee8e50f
PRJ-RAL,1,PRJ-RAL-SUP-08,NORMAL,4.874409,4.874409,21.625591,10.0,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,b8e9014c766b190ac8b11aea7114c47cd894116205af0ec53e6122bea8d56497
PRJ-RAL,2,PRJ-RAL-SUP-01,NORMAL,6.394125,6.394125,14.005875,8.0,2,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,9ee6569b0c12319a4a2e96f10caf5a284c1e3b15fab79ad49cfd46cb685ed132
PRJ-RAL,2,PRJ-RAL-SUP-02,DISRUPTED,5.986442,4.5,19.758363,4.5,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,fd2ba067b6e70b091b37bdf7e635aa956397d3e22c7fc0a21143303a6d5b7bd7
PRJ-RAL,2,PRJ-RAL-SUP-03,NORMAL,4.341514,4.341514,22.545089,12.0,4,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,7a5422bcf5b4cbd11d8acd37a31d98ecf35bc16e75189cd7d55d7cdab5b4d2eb
PRJ-RAL,2,PRJ-RAL-SUP-04,NORMAL,4.834338,4.834338,19.089007,8.0,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,dff0fbab39156796c71e65ea4e25aba68ab790d7b3f6c3212ee694bd726e0eb6
PRJ-RAL,2,PRJ-RAL-SUP-05,NORMAL,6.267479,6.267479,20.152883,10.0,2,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,962de3ace2b3b241a3cbf467593b6da4a973bfbb28836f9224bea875f9145003
PRJ-RAL,2,PRJ-RAL-SUP-06,NORMAL,4.243605,4.243605,25.667856,12.0,3,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,174ea83dbd62adc8258d5f7b9f9f3665771b484243efd3463a34718031c3f1f1
PRJ-RAL,2,PRJ-RAL-SUP-07,NORMAL,5.492645,5.492645,19.826643,8.0,4,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,8158643938d60a201e36226665df07b40d7b667794cd89a584e4a65e36bc6535
PRJ-RAL,2,PRJ-RAL-SUP-08,NORMAL,5.212731,5.212731,23.91286,10.0,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,13a0053390a5d5815a60ebf95cfcbf073e917469e33a68f950aab0f290208762
PRJ-RAL,3,PRJ-RAL-SUP-01,DISRUPTED,4.249116,3.6,16.405875,3.6,4,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,7edc2f7d0d8cd173ce8b83a522f56ab45940ef90ee2237a5ac24251be897d9b0
PRJ-RAL,3,PRJ-RAL-SUP-02,DISRUPTED,6.733191,4.5,22.758363,4.5,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,6cc880f421fa2f775d30f2c5cbd1445ce041edec85859129a3c4c9ca018354dd
PRJ-RAL,3,PRJ-RAL-SUP-03,NORMAL,4.509361,4.509361,27.035728,12.0,4,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,834042869257ca71176381b69cef2a98e9faca7e2f2db091c21c336625ae2ed3
PRJ-RAL,3,PRJ-RAL-SUP-04,NORMAL,5.146567,5.146567,19.94244,8.0,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,8840b6845921a88d30c93dee757c1111038c03332459d56e9e18ffb65d8f9807
PRJ-RAL,3,PRJ-RAL-SUP-05,NORMAL,2.143413,2.143413,25.50947,10.0,2,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,75f7c408e15fefe48f27801002e8bd64a0f4ad58032c86808030544446ad8cb0
PRJ-RAL,3,PRJ-RAL-SUP-06,NORMAL,4.272292,4.272292,30.395564,12.0,3,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,d339ce37993bf031fd10a4a5c76ada9771bc9759f585a452856ba7097ab27f36
PRJ-RAL,3,PRJ-RAL-SUP-07,DISRUPTED,3.7881,3.6,22.226643,3.6,6,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,249a9235b1e05d5853e4f1686edfd14ae4c82f491b7d19ed7deea218f3ac2627
PRJ-RAL,3,PRJ-RAL-SUP-08,NORMAL,3.313861,3.313861,28.098999,10.0,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,35a796b260088eee010029ad6987e9e542b6ec3045f3ce5fd6e7a267d7096c80
PRJ-RAL,4,PRJ-RAL-SUP-01,DISRUPTED,5.182595,3.6,18.805875,3.6,4,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,5f8435f8c1b7158837fa5efdd7205831ce99446e4f95398b2d6b764710bdcfd2
PRJ-RAL,4,PRJ-RAL-SUP-02,NORMAL,6.214679,6.214679,24.043684,10.0,3,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,b6d11c62f9d537751e4d56d2a956d5894f5c786f3cd21f5dccda639415cc74f8
PRJ-RAL,4,PRJ-RAL-SUP-03,NORMAL,6.015294,6.015294,30.020435,12.0,4,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,f3605e46b9d965fa1a63a4e62c8f139a15ae0a4ce352b73a990c4390d43a7e5f
PRJ-RAL,4,PRJ-RAL-SUP-04,NORMAL,4.12477,4.12477,21.817671,8.0,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,bbf150e4b15a3c5f7ea2d4756924fedc2e07b047b85198a3760ea90c28d0cd2b
PRJ-RAL,4,PRJ-RAL-SUP-05,NORMAL,3.718061,3.718061,29.291408,10.0,2,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,c812d8983e2d2af9692c34aa0237acdc70daf2b43f675128c41e1001dbcd584b
PRJ-RAL,4,PRJ-RAL-SUP-06,NORMAL,4.11955,4.11955,35.276014,12.0,3,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,80c551f0330d77bae4ee0c1af19c3ae7814393b8ec327b031199b34d49effd7f
PRJ-RAL,4,PRJ-RAL-SUP-07,NORMAL,5.161842,5.161842,23.0648,8.0,4,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,8d98e63534992df709d26475b188652fe465abc4011808420a98662bc9a1a2e1
PRJ-RAL,4,PRJ-RAL-SUP-08,NORMAL,3.820981,3.820981,31.778018,10.0,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,bceacfd6ff8bdd4dd410aeaa452015a6623ecbaa892d238a769d72ae65d4270b
PRJ-RAL,5,PRJ-RAL-SUP-01,DISRUPTED,3.802767,3.6,21.205875,3.6,4,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,1b5c949d7634dcb25b9d31a2bb17ca11bcb047f78dc6bc8190ef356563f33af0
PRJ-RAL,5,PRJ-RAL-SUP-02,NORMAL,5.508866,5.508866,26.034818,10.0,3,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,58aeccf859b9cf4efc9986bba3b3e2a4f7968f8be10c743c536b27a1007aad26
PRJ-RAL,5,PRJ-RAL-SUP-03,NORMAL,4.338623,4.338623,34.681812,12.0,4,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,fa52748ced4792c870d09c2c3d28037d3fd80c0e7db8bb528eb6a6a9ebe1bc42
PRJ-RAL,5,PRJ-RAL-SUP-04,NORMAL,4.038858,4.038858,23.778812,8.0,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,fad343863143bb1977ef681a39d30fe445bd8e184433360511a09e610f6d4690
