file,field,pandas_dtype,role,description,unit
package_C_optional_activation_lab/hypersoft_approximation.csv,membership_degree,float64,attribute,Synthetic programme field; see package README and module map.,0_to_1
package_C_optional_activation_lab/hypersoft_approximation.csv,data_origin,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_C_optional_activation_lab/hypersoft_approximation.csv,programme_version,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_C_optional_activation_lab/hypersoft_approximation.csv,package_version,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_C_optional_activation_lab/hypersoft_approximation.csv,generator_version,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_C_optional_activation_lab/hypersoft_approximation.csv,random_seed,int64,provenance,Synthetic programme field; see package README and module map.,as_named
package_C_optional_activation_lab/hypersoft_approximation.csv,not_for_empirical_validation,bool,provenance,Synthetic programme field; see package README and module map.,as_named
package_C_optional_activation_lab/hypersoft_approximation.csv,record_hash,object,integrity,Synthetic programme field; see package README and module map.,as_named
package_C_optional_activation_lab/hypersoft_parameters.csv,parameter_group,object,attribute,Synthetic programme field; see package README and module map.,as_named
package_C_optional_activation_lab/hypersoft_parameters.csv,parameter_value,object,analytical,Synthetic programme field; see package README and module map.,as_named
package_C_optional_activation_lab/hypersoft_parameters.csv,data_origin,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_C_optional_activation_lab/hypersoft_parameters.csv,programme_version,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_C_optional_activation_lab/hypersoft_parameters.csv,package_version,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_C_optional_activation_lab/hypersoft_parameters.csv,generator_version,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_C_optional_activation_lab/hypersoft_parameters.csv,random_seed,int64,provenance,Synthetic programme field; see package README and module map.,as_named
package_C_optional_activation_lab/hypersoft_parameters.csv,not_for_empirical_validation,bool,provenance,Synthetic programme field; see package README and module map.,as_named
package_C_optional_activation_lab/hypersoft_parameters.csv,record_hash,object,integrity,Synthetic programme field; see package README and module map.,as_named
package_C_optional_activation_lab/hypersoft_universe.csv,alternative_id,object,identifier,Synthetic programme field; see package README and module map.,as_named
package_C_optional_activation_lab/hypersoft_universe.csv,alternative_name,object,attribute,Synthetic programme field; see package README and module map.,as_named
package_C_optional_activation_lab/hypersoft_universe.csv,data_origin,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_C_optional_activation_lab/hypersoft_universe.csv,programme_version,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_C_optional_activation_lab/hypersoft_universe.csv,package_version,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_C_optional_activation_lab/hypersoft_universe.csv,generator_version,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_C_optional_activation_lab/hypersoft_universe.csv,random_seed,int64,provenance,Synthetic programme field; see package README and module map.,as_named
package_C_optional_activation_lab/hypersoft_universe.csv,not_for_empirical_validation,bool,provenance,Synthetic programme field; see package README and module map.,as_named
package_C_optional_activation_lab/hypersoft_universe.csv,record_hash,object,integrity,Synthetic programme field; see package README and module map.,as_named
package_C_optional_activation_lab/parametric_cost_benchmark.csv,module_id,float64,identifier,Synthetic programme field; see package README and module map.,as_named
package_C_optional_activation_lab/parametric_cost_benchmark.csv,model,object,attribute,Synthetic programme field; see package README and module map.,as_named
package_C_optional_activation_lab/parametric_cost_benchmark.csv,holdout_projects,int64,attribute,Synthetic programme field; see package README and module map.,as_named
package_C_optional_activation_lab/parametric_cost_benchmark.csv,holdout_mae_usd,float64,attribute,Synthetic programme field; see package README and module map.,USD
package_C_optional_activation_lab/parametric_cost_benchmark.csv,naive_archetype_mean_mae_usd,float64,attribute,Synthetic programme field; see package README and module map.,USD
package_C_optional_activation_lab/parametric_cost_benchmark.csv,improvement_fraction,float64,attribute,Synthetic programme field; see package README and module map.,0_to_1
package_C_optional_activation_lab/parametric_cost_benchmark.csv,activation_gate_passed,bool,attribute,Synthetic programme field; see package README and module map.,as_named
package_C_optional_activation_lab/parametric_cost_benchmark.csv,data_origin,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_C_optional_activation_lab/parametric_cost_benchmark.csv,programme_version,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_C_optional_activation_lab/parametric_cost_benchmark.csv,package_version,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_C_optional_activation_lab/parametric_cost_benchmark.csv,generator_version,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_C_optional_activation_lab/parametric_cost_benchmark.csv,random_seed,int64,provenance,Synthetic programme field; see package README and module map.,as_named
package_C_optional_activation_lab/parametric_cost_benchmark.csv,not_for_empirical_validation,bool,provenance,Synthetic programme field; see package README and module map.,as_named
package_C_optional_activation_lab/parametric_cost_benchmark.csv,record_hash,object,integrity,Synthetic programme field; see package README and module map.,as_named
package_C_optional_activation_lab/plithogenic_appurtenance.csv,alternative_id,object,identifier,Synthetic programme field; see package README and module map.,as_named
package_C_optional_activation_lab/plithogenic_appurtenance.csv,attribute,object,attribute,Synthetic programme field; see package README and module map.,as_named
package_C_optional_activation_lab/plithogenic_appurtenance.csv,attribute_value,object,analytical,Synthetic programme field; see package README and module map.,as_named
package_C_optional_activation_lab/plithogenic_appurtenance.csv,appurtenance_degree,float64,attribute,Synthetic programme field; see package README and module map.,as_named
package_C_optional_activation_lab/plithogenic_appurtenance.csv,data_origin,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_C_optional_activation_lab/plithogenic_appurtenance.csv,programme_version,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_C_optional_activation_lab/plithogenic_appurtenance.csv,package_version,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_C_optional_activation_lab/plithogenic_appurtenance.csv,generator_version,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_C_optional_activation_lab/plithogenic_appurtenance.csv,random_seed,int64,provenance,Synthetic programme field; see package README and module map.,as_named
package_C_optional_activation_lab/plithogenic_appurtenance.csv,not_for_empirical_validation,bool,provenance,Synthetic programme field; see package README and module map.,as_named
package_C_optional_activation_lab/plithogenic_appurtenance.csv,record_hash,object,integrity,Synthetic programme field; see package README and module map.,as_named
package_C_optional_activation_lab/plithogenic_attributes.csv,attribute,object,attribute,Synthetic programme field; see package README and module map.,as_named
package_C_optional_activation_lab/plithogenic_attributes.csv,attribute_value,object,analytical,Synthetic programme field; see package README and module map.,as_named
package_C_optional_activation_lab/plithogenic_attributes.csv,dominant_value,object,analytical,Synthetic programme field; see package README and module map.,as_named
package_C_optional_activation_lab/plithogenic_attributes.csv,value_rank,int64,analytical,Synthetic programme field; see package README and module map.,as_named
package_C_optional_activation_lab/plithogenic_attributes.csv,data_origin,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_C_optional_activation_lab/plithogenic_attributes.csv,programme_version,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_C_optional_activation_lab/plithogenic_attributes.csv,package_version,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_C_optional_activation_lab/plithogenic_attributes.csv,generator_version,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_C_optional_activation_lab/plithogenic_attributes.csv,random_seed,int64,provenance,Synthetic programme field; see package README and module map.,as_named
package_C_optional_activation_lab/plithogenic_attributes.csv,not_for_empirical_validation,bool,provenance,Synthetic programme field; see package README and module map.,as_named
package_C_optional_activation_lab/plithogenic_attributes.csv,record_hash,object,integrity,Synthetic programme field; see package README and module map.,as_named
package_C_optional_activation_lab/plithogenic_contradictions.csv,attribute,object,attribute,Synthetic programme field; see package README and module map.,as_named
package_C_optional_activation_lab/plithogenic_contradictions.csv,value_a,object,analytical,Synthetic programme field; see package README and module map.,as_named
package_C_optional_activation_lab/plithogenic_contradictions.csv,value_b,object,analytical,Synthetic programme field; see package README and module map.,as_named
package_C_optional_activation_lab/plithogenic_contradictions.csv,contradiction_degree,float64,attribute,Synthetic programme field; see package README and module map.,as_named
package_C_optional_activation_lab/plithogenic_contradictions.csv,data_origin,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_C_optional_activation_lab/plithogenic_contradictions.csv,programme_version,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_C_optional_activation_lab/plithogenic_contradictions.csv,package_version,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_C_optional_activation_lab/plithogenic_contradictions.csv,generator_version,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_C_optional_activation_lab/plithogenic_contradictions.csv,random_seed,int64,provenance,Synthetic programme field; see package README and module map.,as_named
package_C_optional_activation_lab/plithogenic_contradictions.csv,not_for_empirical_validation,bool,provenance,Synthetic programme field; see package README and module map.,as_named
package_C_optional_activation_lab/plithogenic_contradictions.csv,record_hash,object,integrity,Synthetic programme field; see package README and module map.,as_named
package_C_optional_activation_lab/quantum_order_effects.csv,synthetic_respondent_id,object,identifier,Synthetic programme field; see package README and module map.,as_named
package_C_optional_activation_lab/quantum_order_effects.csv,question_order,object,attribute,Synthetic programme field; see package README and module map.,as_named
package_C_optional_activation_lab/quantum_order_effects.csv,response_a_yes,bool,attribute,Synthetic programme field; see package README and module map.,as_named
package_C_optional_activation_lab/quantum_order_effects.csv,response_b_yes,bool,attribute,Synthetic programme field; see package README and module map.,as_named
package_C_optional_activation_lab/quantum_order_effects.csv,data_origin,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_C_optional_activation_lab/quantum_order_effects.csv,programme_version,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_C_optional_activation_lab/quantum_order_effects.csv,package_version,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_C_optional_activation_lab/quantum_order_effects.csv,generator_version,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_C_optional_activation_lab/quantum_order_effects.csv,random_seed,int64,provenance,Synthetic programme field; see package README and module map.,as_named
package_C_optional_activation_lab/quantum_order_effects.csv,not_for_empirical_validation,bool,provenance,Synthetic programme field; see package README and module map.,as_named
package_C_optional_activation_lab/quantum_order_effects.csv,record_hash,object,integrity,Synthetic programme field; see package README and module map.,as_named
package_C_optional_activation_lab/reuse_manifest.csv,module_id,float64,identifier,Synthetic programme field; see package README and module map.,as_named
package_C_optional_activation_lab/reuse_manifest.csv,module_name,object,attribute,Synthetic programme field; see package README and module map.,as_named
package_C_optional_activation_lab/reuse_manifest.csv,reused_package,object,attribute,Synthetic programme field; see package README and module map.,as_named
package_C_optional_activation_lab/reuse_manifest.csv,additional_c_fixture_required,bool,attribute,Synthetic programme field; see package README and module map.,as_named
package_C_optional_activation_lab/reuse_manifest.csv,data_origin,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_C_optional_activation_lab/reuse_manifest.csv,programme_version,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_C_optional_activation_lab/reuse_manifest.csv,package_version,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_C_optional_activation_lab/reuse_manifest.csv,generator_version,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_C_optional_activation_lab/reuse_manifest.csv,random_seed,int64,provenance,Synthetic programme field; see package README and module map.,as_named
package_C_optional_activation_lab/reuse_manifest.csv,not_for_empirical_validation,bool,provenance,Synthetic programme field; see package README and module map.,as_named
package_C_optional_activation_lab/reuse_manifest.csv,record_hash,object,integrity,Synthetic programme field; see package README and module map.,as_named
